not atom60 > atom60.
not atom55 > atom55 :- atom60.
not atom81 > atom81 :- not atom55, atom60.
atom81 > not atom81 :- atom55, atom60.
atom12 > not atom12 :- not atom81, atom60.
not atom12 > atom12 :- atom81, atom60.
not atom22 > atom22 :- not atom12, atom60.
not atom22 > atom22 :- atom12, atom60.
atom2 > not atom2 :- not atom12, atom60.
not atom2 > atom2 :- atom12, atom60.
not atom34 > atom34 :- not atom2, atom60.
atom34 > not atom34 :- atom2, atom60.
atom98 > not atom98 :- not atom12, atom60.
not atom98 > atom98 :- atom12, atom60.
atom53 > not atom53 :- not atom34, atom60.
atom53 > not atom53 :- atom34, atom60.
not atom6 > atom6 :- not atom81, atom60.
atom6 > not atom6 :- atom81, atom60.
atom76 > not atom76 :- not atom2, atom60.
atom76 > not atom76 :- atom2, atom60.
not atom23 > atom23 :- not atom6, atom60.
atom23 > not atom23 :- atom6, atom60.
not atom57 > atom57 :- not atom2, atom60.
not atom57 > atom57 :- atom2, atom60.
atom83 > not atom83 :- not atom2, atom60.
not atom83 > atom83 :- atom2, atom60.
atom66 > not atom66 :- not atom12, atom60.
atom66 > not atom66 :- atom12, atom60.
not atom9 > atom9 :- not atom6, atom60.
not atom9 > atom9 :- atom6, atom60.
atom61 > not atom61 :- not atom2, atom60.
atom61 > not atom61 :- atom2, atom60.
not atom48 > atom48 :- not atom12, atom60.
not atom48 > atom48 :- atom12, atom60.
atom74 > not atom74 :- not atom6, atom60.
not atom74 > atom74 :- atom6, atom60.
not atom84 > atom84 :- not atom2, atom60.
atom84 > not atom84 :- atom2, atom60.
atom80 > not atom80 :- not atom34, atom60.
not atom80 > atom80 :- atom34, atom60.
not atom58 > atom58 :- not atom22, atom60.
not atom58 > atom58 :- atom22, atom60.
atom14 > not atom14 :- not atom6, atom60.
atom14 > not atom14 :- atom6, atom60.
not atom38 > atom38 :- not atom6, atom60.
not atom38 > atom38 :- atom6, atom60.
atom65 > not atom65 :- not atom12, atom60.
atom65 > not atom65 :- atom12, atom60.
not atom13 > atom13 :- not atom2, atom60.
atom13 > not atom13 :- atom2, atom60.
not atom82 > atom82 :- not atom2, atom60.
not atom82 > atom82 :- atom2, atom60.
atom71 > not atom71 :- not atom12, atom60.
not atom71 > atom71 :- atom12, atom60.
not atom20 > atom20 :- not atom2, atom60.
atom20 > not atom20 :- atom2, atom60.
not atom36 > atom36 :- not atom2, atom60.
not atom36 > atom36 :- atom2, atom60.
atom63 > not atom63 :- not atom2, atom60.
not atom63 > atom63 :- atom2, atom60.
atom52 > not atom52 :- not atom2, atom60.
not atom52 > atom52 :- atom2, atom60.
atom91 > not atom91 :- not atom14, atom60.
atom91 > not atom91 :- atom14, atom60.
atom93 > not atom93 :- not atom9, atom60.
not atom93 > atom93 :- atom9, atom60.
atom32 > not atom32 :- not atom2, atom60.
atom32 > not atom32 :- atom2, atom60.
not atom88 > atom88 :- not atom6, atom60.
atom88 > not atom88 :- atom6, atom60.
atom3 > not atom3 :- not atom2, atom60.
not atom3 > atom3 :- atom2, atom60.
not atom69 > atom69 :- not atom2, atom60.
atom69 > not atom69 :- atom2, atom60.
atom35 > not atom35 :- not atom3, atom60.
not atom35 > atom35 :- atom3, atom60.
not atom15 > atom15 :- not atom2, atom60.
not atom15 > atom15 :- atom2, atom60.
not atom37 > atom37 :- not atom6, atom60.
not atom37 > atom37 :- atom6, atom60.
not atom17 > atom17 :- not atom3, atom60.
atom17 > not atom17 :- atom3, atom60.
atom86 > not atom86 :- not atom2, atom60.
not atom86 > atom86 :- atom2, atom60.
atom85 > not atom85 :- not atom9, atom60.
not atom85 > atom85 :- atom9, atom60.
not atom75 > atom75 :- not atom2, atom60.
atom75 > not atom75 :- atom2, atom60.
atom31 > not atom31 :- not atom2, atom60.
atom31 > not atom31 :- atom2, atom60.
not atom26 > atom26 :- not atom2, atom60.
atom26 > not atom26 :- atom2, atom60.
not atom59 > atom59 :- not atom2, atom60.
not atom59 > atom59 :- atom2, atom60.
not atom27 > atom27 :- not atom6, atom60.
not atom27 > atom27 :- atom6, atom60.
atom50 > not atom50 :- not atom3, atom60.
not atom50 > atom50 :- atom3, atom60.
atom94 > not atom94 :- not atom2, atom60.
atom94 > not atom94 :- atom2, atom60.
not atom95 > atom95 :- not atom6, atom60.
not atom95 > atom95 :- atom6, atom60.
not atom99 > atom99 :- not atom2, atom60.
atom99 > not atom99 :- atom2, atom60.
atom24 > not atom24 :- not atom3, atom60.
not atom24 > atom24 :- atom3, atom60.
not atom67 > atom67 :- not atom2, atom60.
atom67 > not atom67 :- atom2, atom60.
not atom19 > atom19 :- not atom3, atom60.
atom19 > not atom19 :- atom3, atom60.
not atom21 > atom21 :- not atom15, atom60.
not atom21 > atom21 :- atom15, atom60.
atom49 > not atom49 :- not atom2, atom60.
not atom49 > atom49 :- atom2, atom60.
atom68 > not atom68 :- not atom9, atom60.
atom68 > not atom68 :- atom9, atom60.
not atom92 > atom92 :- not atom2, atom60.
atom92 > not atom92 :- atom2, atom60.
atom78 > not atom78 :- not atom3, atom60.
not atom78 > atom78 :- atom3, atom60.
not atom43 > atom43 :- not atom3, atom60.
atom43 > not atom43 :- atom3, atom60.
not atom89 > atom89 :- not atom3, atom60.
not atom89 > atom89 :- atom3, atom60.
not atom28 > atom28 :- not atom6, atom60.
atom28 > not atom28 :- atom6, atom60.
atom73 > not atom73 :- not atom9, atom60.
atom73 > not atom73 :- atom9, atom60.
atom56 > not atom56 :- not atom6, atom60.
atom56 > not atom56 :- atom6, atom60.
not atom100 > atom100 :- not atom12, atom60.
atom100 > not atom100 :- atom12, atom60.
atom33 > not atom33 :- not atom2, atom60.
not atom33 > atom33 :- atom2, atom60.
not atom47 > atom47 :- not atom2, atom60.
atom47 > not atom47 :- atom2, atom60.
not atom51 > atom51 :- not atom2, atom60.
atom51 > not atom51 :- atom2, atom60.
atom5 > not atom5 :- not atom2, atom60.
atom5 > not atom5 :- atom2, atom60.
atom8 > not atom8 :- not atom2, atom60.
not atom8 > atom8 :- atom2, atom60.
not atom40 > atom40 :- not atom2, atom60.
not atom40 > atom40 :- atom2, atom60.
atom42 > not atom42 :- not atom2, atom60.
atom42 > not atom42 :- atom2, atom60.
atom45 > not atom45 :- not atom3, atom60.
