atom39 > not atom39.
atom11 > not atom11 :- not atom39.
not atom14 > atom14 :- not atom11, not atom39.
atom14 > not atom14 :- atom11, not atom39.
atom43 > not atom43 :- not atom11, not atom39.
not atom43 > atom43 :- atom11, not atom39.
not atom32 > atom32 :- not atom11, not atom39.
atom32 > not atom32 :- atom11, not atom39.
atom4 > not atom4 :- not atom11, not atom39.
not atom4 > atom4 :- atom11, not atom39.
not atom5 > atom5 :- not atom11, not atom39.
not atom5 > atom5 :- atom11, not atom39.
not atom30 > atom30 :- not atom32, not atom39.
not atom30 > atom30 :- atom32, not atom39.
atom19 > not atom19 :- not atom5, not atom39.
not atom19 > atom19 :- atom5, not atom39.
atom40 > not atom40 :- not atom4, not atom39.
not atom40 > atom40 :- atom4, not atom39.
not atom29 > atom29 :- not atom19, not atom39.
not atom29 > atom29 :- atom19, not atom39.
not atom8 > atom8 :- not atom4, not atom39.
not atom8 > atom8 :- atom4, not atom39.
not atom24 > atom24 :- not atom8, not atom39.
atom24 > not atom24 :- atom8, not atom39.
atom26 > not atom26 :- not atom11, not atom39.
atom26 > not atom26 :- atom11, not atom39.
atom13 > not atom13 :- not atom4, not atom39.
not atom13 > atom13 :- atom4, not atom39.
atom48 > not atom48 :- not atom5, not atom39.
not atom48 > atom48 :- atom5, not atom39.
atom45 > not atom45 :- not atom4, not atom39.
atom45 > not atom45 :- atom4, not atom39.
atom18 > not atom18 :- not atom4, not atom39.
atom18 > not atom18 :- atom4, not atom39.
atom23 > not atom23 :- not atom5, not atom39.
not atom23 > atom23 :- atom5, not atom39.
not atom28 > atom28 :- not atom5, not atom39.
not atom28 > atom28 :- atom5, not atom39.
atom37 > not atom37 :- not atom5, not atom39.
not atom37 > atom37 :- atom5, not atom39.
atom22 > not atom22 :- not atom4, not atom39.
not atom22 > atom22 :- atom4, not atom39.
atom1 > not atom1 :- not atom4, not atom39.
not atom1 > atom1 :- atom4, not atom39.
not atom7 > atom7 :- not atom1, not atom39.
atom7 > not atom7 :- atom1, not atom39.
atom17 > not atom17 :- not atom4, not atom39.
not atom17 > atom17 :- atom4, not atom39.
not atom33 > atom33 :- not atom4, not atom39.
not atom33 > atom33 :- atom4, not atom39.
not atom49 > atom49 :- not atom1, not atom39.
not atom49 > atom49 :- atom1, not atom39.
atom3 > not atom3 :- not atom1, not atom39.
atom3 > not atom3 :- atom1, not atom39.
atom20 > not atom20 :- not atom1, not atom39.
not atom20 > atom20 :- atom1, not atom39.
atom21 > not atom21 :- not atom3, not atom39.
not atom21 > atom21 :- atom3, not atom39.
not atom35 > atom35 :- not atom7, not atom39.
atom35 > not atom35 :- atom7, not atom39.
not atom50 > atom50 :- not atom1, not atom39.
atom50 > not atom50 :- atom1, not atom39.
atom6 > not atom6 :- not atom3, not atom39.
not atom6 > atom6 :- atom3, not atom39.
not atom36 > atom36 :- not atom1, not atom39.
not atom36 > atom36 :- atom1, not atom39.
not atom38 > atom38 :- not atom5, not atom39.
atom38 > not atom38 :- atom5, not atom39.
atom31 > not atom31 :- not atom1, not atom39.
not atom31 > atom31 :- atom1, not atom39.
atom10 > not atom10 :- not atom1, not atom39.
atom10 > not atom10 :- atom1, not atom39.
not atom2 > atom2 :- not atom1, not atom39.
atom2 > not atom2 :- atom1, not atom39.
not atom47 > atom47 :- not atom1, not atom39.
atom47 > not atom47 :- atom1, not atom39.
atom42 > not atom42 :- not atom1, not atom39.
atom42 > not atom42 :- atom1, not atom39.
atom46 > not atom46 :- not atom1, not atom39.
not atom46 > atom46 :- atom1, not atom39.
atom41 > not atom41 :- not atom1, not atom39.
atom41 > not atom41 :- atom1, not atom39.
atom44 > not atom44 :- not atom4, not atom39.
not atom44 > atom44 :- atom4, not atom39.
not atom16 > atom16 :- not atom1, not atom39.
atom16 > not atom16 :- atom1, not atom39.
not atom12 > atom12 :- not atom3, not atom39.
atom12 > not atom12 :- atom3, not atom39.
atom27 > not atom27 :- not atom1, not atom39.
atom27 > not atom27 :- atom1, not atom39.
not atom34 > atom34 :- not atom1, not atom39.
atom34 > not atom34 :- atom1, not atom39.
not atom15 > atom15 :- not atom3, not atom39.
not atom15 > atom15 :- atom3, not atom39.
not atom9 > atom9 :- not atom2, not atom39.
atom9 > not atom9 :- atom2, not atom39.
atom25 > not atom25 :- not atom3, not atom39.
atom25 > not atom25 :- atom3, not atom39.
not atom12 > atom12 :- atom39.
atom3 > not atom3 :- not atom12, atom39.
not atom3 > atom3 :- atom12, atom39.
not atom23 > atom23 :- not atom3, atom39.
not atom23 > atom23 :- atom3, atom39.
not atom43 > atom43 :- atom39.
atom10 > not atom10 :- atom39.
atom13 > not atom13 :- not atom3, atom39.
not atom13 > atom13 :- atom3, atom39.
atom8 > not atom8 :- not atom10, atom39.
not atom8 > atom8 :- atom10, atom39.
not atom34 > atom34 :- not atom8, atom39.
atom34 > not atom34 :- atom8, atom39.
not atom11 > atom11 :- not atom8, atom39.
