not atom47 > atom47.
not atom59 > atom59 :- not atom47.
atom31 > not atom31 :- not atom59, not atom47.
atom31 > not atom31 :- atom59, not atom47.
not atom52 > atom52 :- not atom59, not atom47.
not atom52 > atom52 :- atom59, not atom47.
not atom9 > atom9 :- not atom52, not atom47.
not atom9 > atom9 :- atom52, not atom47.
atom7 > not atom7 :- not atom9, not atom47.
not atom7 > atom7 :- atom9, not atom47.
not atom19 > atom19 :- not atom7, not atom47.
not atom19 > atom19 :- atom7, not atom47.
not atom67 > atom67 :- not atom7, not atom47.
not atom67 > atom67 :- atom7, not atom47.
not atom42 > atom42 :- not atom7, not atom47.
not atom42 > atom42 :- atom7, not atom47.
not atom4 > atom4 :- not atom7, not atom47.
atom4 > not atom4 :- atom7, not atom47.
not atom34 > atom34 :- not atom4, not atom47.
not atom34 > atom34 :- atom4, not atom47.
not atom32 > atom32 :- not atom4, not atom47.
not atom32 > atom32 :- atom4, not atom47.
not atom23 > atom23 :- not atom19, not atom47.
not atom23 > atom23 :- atom19, not atom47.
not atom36 > atom36 :- not atom19, not atom47.
not atom36 > atom36 :- atom19, not atom47.
not atom17 > atom17 :- not atom7, not atom47.
atom17 > not atom17 :- atom7, not atom47.
atom46 > not atom46 :- not atom4, not atom47.
not atom46 > atom46 :- atom4, not atom47.
not atom14 > atom14 :- not atom9, not atom47.
not atom14 > atom14 :- atom9, not atom47.
atom49 > not atom49 :- not atom4, not atom47.
not atom49 > atom49 :- atom4, not atom47.
atom20 > not atom20 :- not atom9, not atom47.
not atom20 > atom20 :- atom9, not atom47.
not atom41 > atom41 :- not atom4, not atom47.
atom41 > not atom41 :- atom4, not atom47.
not atom61 > atom61 :- not atom14, not atom47.
not atom61 > atom61 :- atom14, not atom47.
atom13 > not atom13 :- not atom14, not atom47.
not atom13 > atom13 :- atom14, not atom47.
not atom62 > atom62 :- not atom17, not atom47.
atom62 > not atom62 :- atom17, not atom47.
not atom64 > atom64 :- not atom7, not atom47.
not atom64 > atom64 :- atom7, not atom47.
not atom63 > atom63 :- not atom7, not atom47.
atom63 > not atom63 :- atom7, not atom47.
not atom3 > atom3 :- not atom4, not atom47.
not atom3 > atom3 :- atom4, not atom47.
not atom40 > atom40 :- not atom3, not atom47.
atom40 > not atom40 :- atom3, not atom47.
not atom21 > atom21 :- not atom7, not atom47.
atom21 > not atom21 :- atom7, not atom47.
not atom2 > atom2 :- not atom3, not atom47.
not atom2 > atom2 :- atom3, not atom47.
not atom28 > atom28 :- not atom3, not atom47.
not atom28 > atom28 :- atom3, not atom47.
atom35 > not atom35 :- not atom2, not atom47.
not atom35 > atom35 :- atom2, not atom47.
not atom18 > atom18 :- not atom3, not atom47.
atom18 > not atom18 :- atom3, not atom47.
not atom60 > atom60 :- not atom2, not atom47.
not atom60 > atom60 :- atom2, not atom47.
atom56 > not atom56 :- not atom3, not atom47.
not atom56 > atom56 :- atom3, not atom47.
not atom57 > atom57 :- not atom4, not atom47.
atom57 > not atom57 :- atom4, not atom47.
not atom25 > atom25 :- not atom2, not atom47.
not atom25 > atom25 :- atom2, not atom47.
not atom54 > atom54 :- not atom2, not atom47.
not atom54 > atom54 :- atom2, not atom47.
atom55 > not atom55 :- not atom3, not atom47.
atom55 > not atom55 :- atom3, not atom47.
not atom22 > atom22 :- not atom2, not atom47.
atom22 > not atom22 :- atom2, not atom47.
