atom53 > not atom53.
atom27 > not atom27.
atom80 > not atom80 :- not atom53.
not atom80 > atom80 :- atom53.
atom7 > not atom7 :- not atom80.
not atom17 > atom17 :- not atom7, not atom80.
atom17 > not atom17 :- atom7, not atom80.
not atom22 > atom22 :- not atom53, not atom80.
atom22 > not atom22 :- atom53, not atom80.
not atom28 > atom28 :- not atom7, not atom80.
not atom28 > atom28 :- atom7, not atom80.
atom36 > not atom36 :- not atom7, not atom80.
atom36 > not atom36 :- atom7, not atom80.
not atom63 > atom63 :- not atom17, not atom80.
not atom63 > atom63 :- atom17, not atom80.
not atom16 > atom16 :- not atom7, not atom80.
not atom16 > atom16 :- atom7, not atom80.
atom19 > not atom19 :- not atom7, not atom80.
atom19 > not atom19 :- atom7, not atom80.
atom69 > not atom69 :- not atom7, not atom80.
not atom69 > atom69 :- atom7, not atom80.
atom11 > not atom11 :- not atom7, not atom80.
atom11 > not atom11 :- atom7, not atom80.
not atom21 > atom21 :- not atom11, not atom80.
not atom21 > atom21 :- atom11, not atom80.
not atom56 > atom56 :- not atom7, not atom80.
not atom56 > atom56 :- atom7, not atom80.
not atom45 > atom45 :- not atom7, not atom80.
atom45 > not atom45 :- atom7, not atom80.
atom68 > not atom68 :- not atom16, not atom80.
atom68 > not atom68 :- atom16, not atom80.
atom49 > not atom49 :- not atom7, not atom80.
atom49 > not atom49 :- atom7, not atom80.
not atom76 > atom76 :- not atom16, not atom80.
atom76 > not atom76 :- atom16, not atom80.
atom39 > not atom39 :- not atom7, not atom80.
not atom39 > atom39 :- atom7, not atom80.
not atom77 > atom77 :- not atom7, not atom80.
not atom77 > atom77 :- atom7, not atom80.
atom33 > not atom33 :- not atom7, not atom80.
atom33 > not atom33 :- atom7, not atom80.
atom64 > not atom64 :- not atom17, not atom80.
atom64 > not atom64 :- atom17, not atom80.
atom59 > not atom59 :- not atom7, not atom80.
not atom59 > atom59 :- atom7, not atom80.
not atom71 > atom71 :- not atom11, not atom80.
atom71 > not atom71 :- atom11, not atom80.
atom1 > not atom1 :- not atom7, not atom80.
not atom1 > atom1 :- atom7, not atom80.
atom20 > not atom20 :- not atom1, not atom80.
atom20 > not atom20 :- atom1, not atom80.
atom67 > not atom67 :- not atom11, not atom80.
not atom67 > atom67 :- atom11, not atom80.
not atom72 > atom72 :- not atom1, not atom80.
not atom72 > atom72 :- atom1, not atom80.
not atom35 > atom35 :- not atom1, not atom80.
atom35 > not atom35 :- atom1, not atom80.
not atom79 > atom79 :- not atom1, not atom80.
atom79 > not atom79 :- atom1, not atom80.
not atom25 > atom25 :- not atom11, not atom80.
not atom25 > atom25 :- atom11, not atom80.
atom52 > not atom52 :- not atom11, not atom80.
atom52 > not atom52 :- atom11, not atom80.
atom70 > not atom70 :- not atom1, not atom80.
atom70 > not atom70 :- atom1, not atom80.
atom47 > not atom47 :- not atom1, not atom80.
not atom47 > atom47 :- atom1, not atom80.
atom43 > not atom43 :- not atom1, not atom80.
not atom43 > atom43 :- atom1, not atom80.
atom78 > not atom78 :- not atom7, not atom80.
atom78 > not atom78 :- atom7, not atom80.
not atom12 > atom12 :- not atom1, not atom80.
not atom12 > atom12 :- atom1, not atom80.
atom41 > not atom41 :- not atom19, not atom80.
not atom41 > atom41 :- atom19, not atom80.
atom75 > not atom75 :- not atom1, not atom80.
not atom75 > atom75 :- atom1, not atom80.
atom14 > not atom14 :- not atom11, not atom80.
not atom14 > atom14 :- atom11, not atom80.
atom66 > not atom66 :- not atom1, not atom80.
not atom66 > atom66 :- atom1, not atom80.
atom23 > not atom23 :- not atom16, not atom80.
not atom23 > atom23 :- atom16, not atom80.
atom54 > not atom54 :- not atom1, not atom80.
atom54 > not atom54 :- atom1, not atom80.
not atom40 > atom40 :- not atom1, not atom80.
not atom40 > atom40 :- atom1, not atom80.
atom26 > not atom26 :- not atom7, not atom80.
atom26 > not atom26 :- atom7, not atom80.
not atom34 > atom34 :- not atom12, not atom80.
not atom34 > atom34 :- atom12, not atom80.
atom5 > not atom5 :- not atom1, not atom80.
atom5 > not atom5 :- atom1, not atom80.
atom57 > not atom57 :- not atom7, not atom80.
not atom57 > atom57 :- atom7, not atom80.
not atom15 > atom15 :- not atom1, not atom80.
not atom15 > atom15 :- atom1, not atom80.
not atom10 > atom10 :- not atom1, not atom80.
not atom10 > atom10 :- atom1, not atom80.
not atom38 > atom38 :- not atom11, not atom80.
not atom38 > atom38 :- atom11, not atom80.
not atom8 > atom8 :- not atom1, not atom80.
not atom8 > atom8 :- atom1, not atom80.
not atom60 > atom60 :- not atom7, not atom80.
not atom60 > atom60 :- atom7, not atom80.
atom73 > not atom73 :- not atom1, not atom80.
not atom73 > atom73 :- atom1, not atom80.
not atom58 > atom58 :- not atom1, not atom80.
atom58 > not atom58 :- atom1, not atom80.
not atom74 > atom74 :- not atom1, not atom80.
atom74 > not atom74 :- atom1, not atom80.
not atom6 > atom6 :- not atom1, not atom80.
not atom6 > atom6 :- atom1, not atom80.
not atom3 > atom3 :- not atom6, not atom80.
