atom24 > not atom24.
not atom20 > atom20 :- atom24.
atom14 > not atom14 :- not atom20, atom24.
not atom14 > atom14 :- atom20, atom24.
not atom29 > atom29 :- not atom20, atom24.
atom29 > not atom29 :- atom20, atom24.
not atom9 > atom9 :- not atom14, atom24.
atom9 > not atom9 :- atom14, atom24.
atom32 > not atom32 :- not atom29, atom24.
not atom32 > atom32 :- atom29, atom24.
atom1 > not atom1 :- not atom14, atom24.
atom1 > not atom1 :- atom14, atom24.
not atom16 > atom16 :- not atom9, atom24.
not atom16 > atom16 :- atom9, atom24.
not atom11 > atom11 :- not atom9, atom24.
atom11 > not atom11 :- atom9, atom24.
not atom19 > atom19 :- not atom11, atom24.
atom19 > not atom19 :- atom11, atom24.
atom27 > not atom27 :- not atom1, atom24.
atom27 > not atom27 :- atom1, atom24.
not atom21 > atom21 :- not atom1, atom24.
not atom21 > atom21 :- atom1, atom24.
atom3 > not atom3 :- not atom11, atom24.
not atom3 > atom3 :- atom11, atom24.
atom5 > not atom5 :- not atom3, atom24.
not atom5 > atom5 :- atom3, atom24.
not atom4 > atom4 :- not atom3, atom24.
not atom4 > atom4 :- atom3, atom24.
not atom35 > atom35 :- not atom1, atom24.
atom35 > not atom35 :- atom1, atom24.
atom18 > not atom18 :- not atom1, atom24.
atom18 > not atom18 :- atom1, atom24.
atom37 > not atom37 :- not atom9, atom24.
not atom37 > atom37 :- atom9, atom24.
atom17 > not atom17 :- not atom3, atom24.
not atom17 > atom17 :- atom3, atom24.
not atom22 > atom22 :- not atom4, atom24.
not atom22 > atom22 :- atom4, atom24.
not atom2 > atom2 :- not atom3, atom24.
atom2 > not atom2 :- atom3, atom24.
not atom10 > atom10 :- not atom2, atom24.
not atom10 > atom10 :- atom2, atom24.
not atom8 > atom8 :- not atom3, atom24.
not atom8 > atom8 :- atom3, atom24.
atom39 > not atom39 :- not atom1, atom24.
not atom39 > atom39 :- atom1, atom24.
atom12 > not atom12 :- not atom1, atom24.
atom12 > not atom12 :- atom1, atom24.
atom40 > not atom40 :- not atom1, atom24.
atom40 > not atom40 :- atom1, atom24.
atom23 > not atom23 :- not atom1, atom24.
not atom23 > atom23 :- atom1, atom24.
atom34 > not atom34 :- not atom8, atom24.
atom34 > not atom34 :- atom8, atom24.
atom28 > not atom28 :- not atom1, atom24.
atom28 > not atom28 :- atom1, atom24.
atom26 > not atom26 :- not atom1, atom24.
atom26 > not atom26 :- atom1, atom24.
not atom31 > atom31 :- not atom1, atom24.
not atom31 > atom31 :- atom1, atom24.
not atom38 > atom38 :- not atom2, atom24.
not atom38 > atom38 :- atom2, atom24.
not atom7 > atom7 :- not atom2, atom24.
not atom7 > atom7 :- atom2, atom24.
not atom36 > atom36 :- not atom1, atom24.
not atom36 > atom36 :- atom1, atom24.
atom30 > not atom30 :- not atom1, atom24.
not atom30 > atom30 :- atom1, atom24.
atom25 > not atom25 :- not atom1, atom24.
atom25 > not atom25 :- atom1, atom24.
atom6 > not atom6 :- not atom1, atom24.
not atom6 > atom6 :- atom1, atom24.
atom13 > not atom13 :- not atom3, atom24.
not atom13 > atom13 :- atom3, atom24.
atom15 > not atom15 :- not atom2, atom24.
atom15 > not atom15 :- atom2, atom24.
not atom33 > atom33 :- not atom2, atom24.
not atom33 > atom33 :- atom2, atom24.
atom20 > not atom20 :- not atom24.
atom33 > not atom33 :- not atom20, not atom24.
atom33 > not atom33 :- atom20, not atom24.
atom21 > not atom21 :- not atom20, not atom24.
not atom21 > atom21 :- atom20, not atom24.
not atom11 > atom11 :- not atom20, not atom24.
not atom11 > atom11 :- atom20, not atom24.
not atom3 > atom3 :- not atom21, not atom24.
not atom3 > atom3 :- atom21, not atom24.
atom22 > not atom22 :- not atom24.
atom2 > not atom2 :- not atom11, not atom24.
atom2 > not atom2 :- atom11, not atom24.
atom6 > not atom6 :- not atom2, not atom24.
not atom6 > atom6 :- atom2, not atom24.
atom38 > not atom38 :- not atom2, not atom24.
not atom38 > atom38 :- atom2, not atom24.
atom15 > not atom15 :- not atom3, not atom24.
not atom15 > atom15 :- atom3, not atom24.
atom25 > not atom25 :- not atom2, not atom24.
not atom25 > atom25 :- atom2, not atom24.
atom27 > not atom27 :- not atom3, not atom24.
atom27 > not atom27 :- atom3, not atom24.
not atom9 > atom9 :- not atom3, not atom24.
not atom9 > atom9 :- atom3, not atom24.
atom26 > not atom26 :- not atom3, not atom24.
not atom26 > atom26 :- atom3, not atom24.
atom40 > not atom40 :- not atom9, not atom24.
atom40 > not atom40 :- atom9, not atom24.
not atom18 > atom18 :- not atom15, not atom24.
atom18 > not atom18 :- atom15, not atom24.
not atom36 > atom36 :- not atom11, not atom24.
atom36 > not atom36 :- atom11, not atom24.
atom5 > not atom5 :- not atom3, not atom24.
not atom5 > atom5 :- atom3, not atom24.
atom12 > not atom12 :- not atom2, not atom24.
not atom12 > atom12 :- atom2, not atom24.
not atom1 > atom1 :- not atom2, not atom24.
not atom1 > atom1 :- atom2, not atom24.
atom32 > not atom32 :- not atom3, not atom24.
not atom32 > atom32 :- atom3, not atom24.
atom14 > not atom14 :- not atom1, not atom24.
atom14 > not atom14 :- atom1, not atom24.
atom17 > not atom17 :- not atom2, not atom24.
atom17 > not atom17 :- atom2, not atom24.
atom16 > not atom16 :- not atom1, not atom24.
not atom16 > atom16 :- atom1, not atom24.
atom13 > not atom13 :- not atom5, not atom24.
not atom13 > atom13 :- atom5, not atom24.
atom39 > not atom39 :- not atom2, not atom24.
not atom39 > atom39 :- atom2, not atom24.
atom35 > not atom35 :- not atom1, not atom24.
not atom35 > atom35 :- atom1, not atom24.
not atom7 > atom7 :- not atom2, not atom24.
atom7 > not atom7 :- atom2, not atom24.
not atom29 > atom29 :- not atom1, not atom24.
not atom29 > atom29 :- atom1, not atom24.
not atom4 > atom4 :- not atom1, not atom24.
atom4 > not atom4 :- atom1, not atom24.
not atom34 > atom34 :- not atom7, not atom24.
not atom34 > atom34 :- atom7, not atom24.
atom30 > not atom30 :- not atom1, not atom24.
atom30 > not atom30 :- atom1, not atom24.
not atom31 > atom31 :- not atom4, not atom24.
atom31 > not atom31 :- atom4, not atom24.
atom28 > not atom28 :- not atom1, not atom24.
atom28 > not atom28 :- atom1, not atom24.
not atom10 > atom10 :- not atom1, not atom24.
not atom10 > atom10 :- atom1, not atom24.
atom8 > not atom8 :- not atom2, not atom24.
atom8 > not atom8 :- atom2, not atom24.
atom23 > not atom23 :- not atom4, not atom24.
not atom23 > atom23 :- atom4, not atom24.
atom19 > not atom19 :- not atom5, not atom24.
atom19 > not atom19 :- atom5, not atom24.
not atom37 > atom37 :- not atom1, not atom24.
atom37 > not atom37 :- atom1, not atom24.
atom6 > not atom6.
atom33 > not atom33.
not atom8 > atom8.
atom19 > not atom19 :- not atom8.
atom19 > not atom19 :- atom8.
atom40 > not atom40 :- not atom8.
atom40 > not atom40 :- atom8.
atom18 > not atom18 :- not atom8.
atom18 > not atom18 :- atom8.
atom3 > not atom3 :- not atom6.
not atom3 > atom3 :- atom6.
atom27 > not atom27 :- not atom3.
atom27 > not atom27 :- atom3.
