atom48 > not atom48.
not atom35 > atom35 :- atom48.
atom13 > not atom13 :- not atom35, atom48.
not atom13 > atom13 :- atom35, atom48.
atom7 > not atom7 :- not atom13, atom48.
atom7 > not atom7 :- atom13, atom48.
not atom27 > atom27 :- not atom13, atom48.
atom27 > not atom27 :- atom13, atom48.
atom17 > not atom17 :- not atom7, atom48.
atom17 > not atom17 :- atom7, atom48.
atom20 > not atom20 :- not atom7, atom48.
atom20 > not atom20 :- atom7, atom48.
atom28 > not atom28 :- not atom17, atom48.
not atom28 > atom28 :- atom17, atom48.
atom23 > not atom23 :- not atom17, atom48.
atom23 > not atom23 :- atom17, atom48.
atom38 > not atom38 :- not atom7, atom48.
atom38 > not atom38 :- atom7, atom48.
atom58 > not atom58 :- not atom7, atom48.
atom58 > not atom58 :- atom7, atom48.
not atom60 > atom60 :- not atom23, atom48.
atom60 > not atom60 :- atom23, atom48.
atom12 > not atom12 :- not atom7, atom48.
not atom12 > atom12 :- atom7, atom48.
not atom44 > atom44 :- not atom12, atom48.
atom44 > not atom44 :- atom12, atom48.
atom14 > not atom14 :- not atom13, atom48.
not atom14 > atom14 :- atom13, atom48.
atom33 > not atom33 :- not atom7, atom48.
not atom33 > atom33 :- atom7, atom48.
atom57 > not atom57 :- not atom14, atom48.
atom57 > not atom57 :- atom14, atom48.
not atom15 > atom15 :- not atom7, atom48.
atom15 > not atom15 :- atom7, atom48.
atom42 > not atom42 :- not atom13, atom48.
not atom42 > atom42 :- atom13, atom48.
not atom21 > atom21 :- not atom13, atom48.
not atom21 > atom21 :- atom13, atom48.
atom47 > not atom47 :- not atom7, atom48.
atom47 > not atom47 :- atom7, atom48.
not atom29 > atom29 :- not atom7, atom48.
atom29 > not atom29 :- atom7, atom48.
atom32 > not atom32 :- not atom14, atom48.
not atom32 > atom32 :- atom14, atom48.
not atom4 > atom4 :- not atom7, atom48.
not atom4 > atom4 :- atom7, atom48.
not atom54 > atom54 :- not atom4, atom48.
atom54 > not atom54 :- atom4, atom48.
not atom46 > atom46 :- not atom4, atom48.
atom46 > not atom46 :- atom4, atom48.
atom55 > not atom55 :- not atom7, atom48.
not atom55 > atom55 :- atom7, atom48.
not atom16 > atom16 :- not atom4, atom48.
atom16 > not atom16 :- atom4, atom48.
atom6 > not atom6 :- not atom7, atom48.
not atom6 > atom6 :- atom7, atom48.
not atom40 > atom40 :- not atom13, atom48.
not atom40 > atom40 :- atom13, atom48.
not atom52 > atom52 :- not atom4, atom48.
atom52 > not atom52 :- atom4, atom48.
not atom43 > atom43 :- not atom13, atom48.
not atom43 > atom43 :- atom13, atom48.
atom26 > not atom26 :- not atom4, atom48.
not atom26 > atom26 :- atom4, atom48.
atom36 > not atom36 :- not atom7, atom48.
atom36 > not atom36 :- atom7, atom48.
not atom3 > atom3 :- not atom13, atom48.
not atom3 > atom3 :- atom13, atom48.
not atom24 > atom24 :- not atom7, atom48.
atom24 > not atom24 :- atom7, atom48.
atom49 > not atom49 :- not atom4, atom48.
not atom49 > atom49 :- atom4, atom48.
atom34 > not atom34 :- not atom3, atom48.
atom34 > not atom34 :- atom3, atom48.
atom2 > not atom2 :- not atom4, atom48.
atom2 > not atom2 :- atom4, atom48.
atom37 > not atom37 :- not atom2, atom48.
atom37 > not atom37 :- atom2, atom48.
atom41 > not atom41 :- not atom7, atom48.
not atom41 > atom41 :- atom7, atom48.
not atom59 > atom59 :- not atom2, atom48.
atom59 > not atom59 :- atom2, atom48.
atom51 > not atom51 :- not atom2, atom48.
atom51 > not atom51 :- atom2, atom48.
atom30 > not atom30 :- not atom3, atom48.
atom30 > not atom30 :- atom3, atom48.
not atom45 > atom45 :- not atom2, atom48.
not atom45 > atom45 :- atom2, atom48.
not atom9 > atom9 :- not atom2, atom48.
not atom9 > atom9 :- atom2, atom48.
atom39 > not atom39 :- not atom4, atom48.
atom39 > not atom39 :- atom4, atom48.
not atom31 > atom31 :- not atom4, atom48.
atom31 > not atom31 :- atom4, atom48.
not atom10 > atom10 :- not atom2, atom48.
not atom10 > atom10 :- atom2, atom48.
atom53 > not atom53 :- not atom4, atom48.
not atom53 > atom53 :- atom4, atom48.
not atom50 > atom50 :- not atom4, atom48.
not atom50 > atom50 :- atom4, atom48.
atom1 > not atom1 :- not atom2, atom48.
atom1 > not atom1 :- atom2, atom48.
atom19 > not atom19 :- not atom4, atom48.
atom19 > not atom19 :- atom4, atom48.
atom22 > not atom22 :- not atom2, atom48.
not atom22 > atom22 :- atom2, atom48.
atom18 > not atom18 :- not atom1, atom48.
not atom18 > atom18 :- atom1, atom48.
atom8 > not atom8 :- not atom6, atom48.
atom8 > not atom8 :- atom6, atom48.
not atom11 > atom11 :- not atom3, atom48.
atom11 > not atom11 :- atom3, atom48.
atom56 > not atom56 :- not atom2, atom48.
not atom56 > atom56 :- atom2, atom48.
atom5 > not atom5 :- not atom1, atom48.
atom5 > not atom5 :- atom1, atom48.
atom25 > not atom25 :- not atom1, atom48.
atom25 > not atom25 :- atom1, atom48.
atom51 > not atom51 :- not atom48.
atom16 > not atom16 :- not atom48.
atom50 > not atom50 :- not atom16, not atom48.
atom50 > not atom50 :- atom16, not atom48.
not atom21 > atom21 :- not atom16, not atom48.
not atom21 > atom21 :- atom16, not atom48.
atom19 > not atom19 :- not atom21, not atom48.
not atom19 > atom19 :- atom21, not atom48.
not atom8 > atom8 :- not atom16, not atom48.
atom8 > not atom8 :- atom16, not atom48.
atom1 > not atom1 :- not atom16, not atom48.
not atom1 > atom1 :- atom16, not atom48.
atom49 > not atom49 :- not atom16, not atom48.
atom49 > not atom49 :- atom16, not atom48.
not atom9 > atom9 :- not atom1, not atom48.
not atom9 > atom9 :- atom1, not atom48.
atom53 > not atom53 :- not atom1, not atom48.
not atom53 > atom53 :- atom1, not atom48.
