not atom88 > atom88.
not atom76 > atom76 :- atom88.
not atom7 > atom7 :- atom88.
not atom50 > atom50 :- not atom76, atom88.
atom50 > not atom50 :- atom76, atom88.
not atom86 > atom86 :- atom88.
atom71 > not atom71 :- not atom50, atom88.
atom71 > not atom71 :- atom50, atom88.
not atom97 > atom97 :- not atom7, atom88.
atom97 > not atom97 :- atom7, atom88.
atom55 > not atom55 :- not atom50, atom88.
atom55 > not atom55 :- atom50, atom88.
not atom33 > atom33 :- not atom55, atom88.
atom33 > not atom33 :- atom55, atom88.
not atom90 > atom90 :- not atom33, atom88.
atom90 > not atom90 :- atom33, atom88.
not atom42 > atom42 :- not atom7, atom88.
atom42 > not atom42 :- atom7, atom88.
atom3 > not atom3 :- not atom33, atom88.
atom3 > not atom3 :- atom33, atom88.
atom89 > not atom89 :- not atom3, atom88.
atom89 > not atom89 :- atom3, atom88.
atom21 > not atom21 :- not atom33, atom88.
atom21 > not atom21 :- atom33, atom88.
not atom83 > atom83 :- not atom3, atom88.
atom83 > not atom83 :- atom3, atom88.
not atom64 > atom64 :- not atom3, atom88.
atom64 > not atom64 :- atom3, atom88.
atom47 > not atom47 :- not atom21, atom88.
not atom47 > atom47 :- atom21, atom88.
atom56 > not atom56 :- not atom3, atom88.
not atom56 > atom56 :- atom3, atom88.
atom25 > not atom25 :- not atom21, atom88.
not atom25 > atom25 :- atom21, atom88.
atom23 > not atom23 :- not atom21, atom88.
atom23 > not atom23 :- atom21, atom88.
not atom24 > atom24 :- not atom3, atom88.
not atom24 > atom24 :- atom3, atom88.
not atom30 > atom30 :- not atom3, atom88.
not atom30 > atom30 :- atom3, atom88.
not atom85 > atom85 :- not atom3, atom88.
atom85 > not atom85 :- atom3, atom88.
not atom38 > atom38 :- not atom7, atom88.
atom38 > not atom38 :- atom7, atom88.
not atom17 > atom17 :- not atom3, atom88.
atom17 > not atom17 :- atom3, atom88.
not atom31 > atom31 :- not atom3, atom88.
atom31 > not atom31 :- atom3, atom88.
atom5 > not atom5 :- not atom7, atom88.
atom5 > not atom5 :- atom7, atom88.
not atom45 > atom45 :- not atom3, atom88.
not atom45 > atom45 :- atom3, atom88.
atom61 > not atom61 :- not atom5, atom88.
atom61 > not atom61 :- atom5, atom88.
not atom18 > atom18 :- not atom17, atom88.
atom18 > not atom18 :- atom17, atom88.
not atom54 > atom54 :- not atom3, atom88.
not atom54 > atom54 :- atom3, atom88.
not atom1 > atom1 :- not atom5, atom88.
not atom1 > atom1 :- atom5, atom88.
atom57 > not atom57 :- not atom1, atom88.
atom57 > not atom57 :- atom1, atom88.
atom28 > not atom28 :- not atom17, atom88.
atom28 > not atom28 :- atom17, atom88.
not atom6 > atom6 :- not atom1, atom88.
not atom6 > atom6 :- atom1, atom88.
atom93 > not atom93 :- not atom3, atom88.
not atom93 > atom93 :- atom3, atom88.
atom70 > not atom70 :- not atom1, atom88.
atom70 > not atom70 :- atom1, atom88.
atom100 > not atom100 :- not atom1, atom88.
not atom100 > atom100 :- atom1, atom88.
not atom36 > atom36 :- not atom1, atom88.
atom36 > not atom36 :- atom1, atom88.
atom35 > not atom35 :- not atom1, atom88.
not atom35 > atom35 :- atom1, atom88.
not atom78 > atom78 :- not atom3, atom88.
not atom78 > atom78 :- atom3, atom88.
not atom87 > atom87 :- not atom1, atom88.
atom87 > not atom87 :- atom1, atom88.
not atom99 > atom99 :- not atom3, atom88.
atom99 > not atom99 :- atom3, atom88.
not atom62 > atom62 :- not atom3, atom88.
not atom62 > atom62 :- atom3, atom88.
atom32 > not atom32 :- not atom3, atom88.
atom32 > not atom32 :- atom3, atom88.
atom53 > not atom53 :- not atom1, atom88.
atom53 > not atom53 :- atom1, atom88.
not atom73 > atom73 :- not atom1, atom88.
atom73 > not atom73 :- atom1, atom88.
not atom13 > atom13 :- not atom7, atom88.
not atom13 > atom13 :- atom7, atom88.
atom15 > not atom15 :- not atom1, atom88.
not atom15 > atom15 :- atom1, atom88.
atom58 > not atom58 :- not atom1, atom88.
atom58 > not atom58 :- atom1, atom88.
not atom29 > atom29 :- not atom3, atom88.
not atom29 > atom29 :- atom3, atom88.
atom26 > not atom26 :- not atom1, atom88.
not atom26 > atom26 :- atom1, atom88.
atom48 > not atom48 :- not atom5, atom88.
atom48 > not atom48 :- atom5, atom88.
not atom84 > atom84 :- not atom1, atom88.
not atom84 > atom84 :- atom1, atom88.
atom79 > not atom79 :- not atom3, atom88.
not atom79 > atom79 :- atom3, atom88.
not atom69 > atom69 :- not atom1, atom88.
not atom69 > atom69 :- atom1, atom88.
atom37 > not atom37 :- not atom1, atom88.
not atom37 > atom37 :- atom1, atom88.
not atom49 > atom49 :- not atom1, atom88.
not atom49 > atom49 :- atom1, atom88.
atom67 > not atom67 :- not atom6, atom88.
atom67 > not atom67 :- atom6, atom88.
not atom8 > atom8 :- not atom1, atom88.
not atom8 > atom8 :- atom1, atom88.
not atom27 > atom27 :- not atom1, atom88.
atom27 > not atom27 :- atom1, atom88.
not atom91 > atom91 :- not atom5, atom88.
not atom91 > atom91 :- atom5, atom88.
not atom63 > atom63 :- not atom3, atom88.
atom63 > not atom63 :- atom3, atom88.
not atom20 > atom20 :- not atom1, atom88.
not atom20 > atom20 :- atom1, atom88.
atom40 > not atom40 :- not atom3, atom88.
atom40 > not atom40 :- atom3, atom88.
atom34 > not atom34 :- not atom1, atom88.
not atom34 > atom34 :- atom1, atom88.
not atom2 > atom2 :- not atom1, atom88.
not atom2 > atom2 :- atom1, atom88.
atom12 > not atom12 :- not atom2, atom88.
atom12 > not atom12 :- atom2, atom88.
atom9 > not atom9 :- not atom1, atom88.
atom9 > not atom9 :- atom1, atom88.
not atom10 > atom10 :- not atom1, atom88.
atom10 > not atom10 :- atom1, atom88.
atom51 > not atom51 :- not atom1, atom88.
atom51 > not atom51 :- atom1, atom88.
atom66 > not atom66 :- not atom1, atom88.
atom66 > not atom66 :- atom1, atom88.
not atom80 > atom80 :- not atom1, atom88.
atom80 > not atom80 :- atom1, atom88.
not atom14 > atom14 :- not atom1, atom88.
atom14 > not atom14 :- atom1, atom88.
atom81 > not atom81 :- not atom2, atom88.
not atom81 > atom81 :- atom2, atom88.
atom95 > not atom95 :- not atom3, atom88.
not atom95 > atom95 :- atom3, atom88.
atom94 > not atom94 :- not atom1, atom88.
atom94 > not atom94 :- atom1, atom88.
atom59 > not atom59 :- not atom2, atom88.
not atom59 > atom59 :- atom2, atom88.
atom77 > not atom77 :- not atom2, atom88.
not atom77 > atom77 :- atom2, atom88.
atom92 > not atom92 :- not atom2, atom88.
not atom92 > atom92 :- atom2, atom88.
not atom43 > atom43 :- not atom2, atom88.
not atom43 > atom43 :- atom2, atom88.
not atom39 > atom39 :- not atom7, atom88.
not atom39 > atom39 :- atom7, atom88.
not atom41 > atom41 :- not atom2, atom88.
not atom41 > atom41 :- atom2, atom88.
atom68 > not atom68 :- not atom1, atom88.
atom68 > not atom68 :- atom1, atom88.
not atom22 > atom22 :- not atom1, atom88.
atom22 > not atom22 :- atom1, atom88.
atom82 > not atom82 :- not atom1, atom88.
not atom82 > atom82 :- atom1, atom88.
atom11 > not atom11 :- not atom1, atom88.
atom11 > not atom11 :- atom1, atom88.
not atom19 > atom19 :- not atom2, atom88.
atom19 > not atom19 :- atom2, atom88.
atom74 > not atom74 :- not atom2, atom88.
atom74 > not atom74 :- atom2, atom88.
not atom98 > atom98 :- not atom1, atom88.
not atom98 > atom98 :- atom1, atom88.
not atom65 > atom65 :- not atom2, atom88.
not atom65 > atom65 :- atom2, atom88.
atom44 > not atom44 :- not atom5, atom88.
