atom43 > not atom43.
not atom3 > atom3 :- atom43.
atom18 > not atom18 :- not atom3, atom43.
atom18 > not atom18 :- atom3, atom43.
not atom66 > atom66 :- not atom3, atom43.
not atom66 > atom66 :- atom3, atom43.
atom48 > not atom48 :- not atom3, atom43.
not atom48 > atom48 :- atom3, atom43.
not atom31 > atom31 :- not atom3, atom43.
not atom31 > atom31 :- atom3, atom43.
atom5 > not atom5 :- not atom3, atom43.
atom5 > not atom5 :- atom3, atom43.
atom20 > not atom20 :- not atom18, atom43.
not atom20 > atom20 :- atom18, atom43.
not atom67 > atom67 :- not atom3, atom43.
not atom67 > atom67 :- atom3, atom43.
atom54 > not atom54 :- not atom3, atom43.
atom54 > not atom54 :- atom3, atom43.
atom8 > not atom8 :- not atom5, atom43.
atom8 > not atom8 :- atom5, atom43.
atom49 > not atom49 :- not atom3, atom43.
atom49 > not atom49 :- atom3, atom43.
not atom30 > atom30 :- not atom5, atom43.
atom30 > not atom30 :- atom5, atom43.
atom11 > not atom11 :- not atom31, atom43.
atom11 > not atom11 :- atom31, atom43.
not atom14 > atom14 :- not atom5, atom43.
not atom14 > atom14 :- atom5, atom43.
atom24 > not atom24 :- not atom3, atom43.
atom24 > not atom24 :- atom3, atom43.
not atom16 > atom16 :- not atom20, atom43.
atom16 > not atom16 :- atom20, atom43.
not atom47 > atom47 :- not atom3, atom43.
not atom47 > atom47 :- atom3, atom43.
atom6 > not atom6 :- not atom8, atom43.
atom6 > not atom6 :- atom8, atom43.
not atom23 > atom23 :- not atom3, atom43.
not atom23 > atom23 :- atom3, atom43.
atom60 > not atom60 :- not atom3, atom43.
atom60 > not atom60 :- atom3, atom43.
not atom26 > atom26 :- not atom3, atom43.
not atom26 > atom26 :- atom3, atom43.
not atom17 > atom17 :- not atom6, atom43.
atom17 > not atom17 :- atom6, atom43.
atom29 > not atom29 :- not atom6, atom43.
atom29 > not atom29 :- atom6, atom43.
atom4 > not atom4 :- not atom3, atom43.
atom4 > not atom4 :- atom3, atom43.
atom64 > not atom64 :- not atom4, atom43.
not atom64 > atom64 :- atom4, atom43.
not atom45 > atom45 :- not atom8, atom43.
not atom45 > atom45 :- atom8, atom43.
not atom28 > atom28 :- not atom4, atom43.
atom28 > not atom28 :- atom4, atom43.
atom19 > not atom19 :- not atom4, atom43.
not atom19 > atom19 :- atom4, atom43.
not atom42 > atom42 :- not atom3, atom43.
atom42 > not atom42 :- atom3, atom43.
atom70 > not atom70 :- not atom5, atom43.
not atom70 > atom70 :- atom5, atom43.
atom53 > not atom53 :- not atom3, atom43.
not atom53 > atom53 :- atom3, atom43.
not atom55 > atom55 :- not atom5, atom43.
not atom55 > atom55 :- atom5, atom43.
atom34 > not atom34 :- not atom4, atom43.
atom34 > not atom34 :- atom4, atom43.
atom25 > not atom25 :- not atom3, atom43.
not atom25 > atom25 :- atom3, atom43.
atom10 > not atom10 :- not atom3, atom43.
not atom10 > atom10 :- atom3, atom43.
atom61 > not atom61 :- not atom3, atom43.
